2019年,09月,5,雖然費用增加但我覺得非常值得，之前去澳洲坐經濟艙覺得好擠位置小不舒服，這次搭華航豪經艙位置變大一些最主要是好坐，起來伸展也方便，最棒是不用排廁所，因為豪經艙有兩個專用廁所，偷偷比較蓋在身上毛毯比較好，耳機比較好，還有過夜包，位置比較舒服，所以有機會飛長途旅行我還是會選擇豪經艙。
2019年,09月,5,"中華航空的服務比起其他航空公司來說,的確是細緻許多.半夜起來看書時空服員也會主動詢問是否要飲料或點心.本次搭乘是777-300ER算是華航長程航線的主力飛機,舒適度上是足夠的..空中娛樂系統也是足夠的,如下回飛長程航線還是會選擇華航.."
2019年,09月,5,搭乘中華航空的台北飛上海班機，總是讓我特別安心，因為班機皆能準時起飛，還能提早抵達終點，機上的影片與餐點服務、還有免稅品銷售令人滿意！值得推薦
2019年,09月,5,登機、轉機皆有明顯標示及相關人員協助，機上位置寬敞，空服員服務相當好，電影很新又很多選擇，機上提供食物還不錯吃。
2019年,09月,5,近年華航的水準已逐步提升，尤其在加入天合聯盟後，與之前的經驗，已改善許多，這一班曼谷回台北的班機時間方便，機型還可以，但整體而言是挺不錯的
2019年,09月,5,"趨近完美,美中不足是駕駛技術,起飛降落真的令人非常不舒服,其他,登機作業,機上服務真的沒話說,個人覺得綠色航空還比不上。"
2019年,09月,5,"硬體設施非常棒,服務非常好,食物很棒,服務真的很好,笑容.言語不是硬跟出來的,是出自真心的,我覺得並不比綠色航空差,有過之而無不及。我推."
2019年,09月,5,最近華航大幅改進的許多地方，包跨餐點與服務品質，令人在搭乘的體驗上非常的愉悅，空服員們無微不至的照顧讓我備感愉悅。希望很快能再安排旅行~
2019年,09月,5,寶貝年紀小，因為高空壓力之緣故，在用完餐點後竟吐了一整個座位，媽咪的下半身完全遭殃；此時看到機組人員臨危不亂的處理，對小朋友的安撫、對內人無微不至的關懷，還貼心地用華航專屬毯子讓我的太太去換裝化解尷尬，然後有效率地處理嘔吐的污穢物，這次的體驗讓我重新對咱們台灣歷史最悠久的航空服務業刮目相看，您們真的是國家的門面、台灣之驕傲!再度致上十二萬分的謝意~^^
2019年,08月,5,此次因香港關係飛機大延誤，在機上坐了兩小時才起飛，空服人員很nice盡可能協助旅客需求，在機上看了兩部電影。不過舊機型螢幕太小，希望能逐漸增加新機。
2019年,08月,5,這次飛行體驗，讓我真的感受到台灣的服務水準，航程雖然只有一個小時，但在飛機的舒適度來說，真的很不錯，而飛行過程中，機身非常穩定，沒有任何左搖右擺的情況，而當降落其間機身都已穩定（水平）的降落，讓人覺得很安心，同機乘客都坐得很舒適！！而機倉服務員都很親切地問我們有什麼任何需要！！真的是一個不錯的飛行體驗！！再次謝謝這班機的全體機組人員的辛勞為我們準備的所有東西！！謝謝！！
2019年,07月,5,去台灣我都係會選擇坐中華航空，因為係台北車站可以預辦登機，而機艙服務員有禮貌，和藹可親，令人感覺溫暖。
2019年,07月,5,這趟旅程搭了四段商務艙，泰航（台北-曼谷），肯亞航空（曼谷-肯亞奈洛比），以及華航（曼谷-台北）。話，華航無論服務，餐食，或是水酒的品質都較其他的好，大大推薦！
2019年,07月,5,這趟旅程，搭泰航商務艙到曼谷，轉肯亞航空商務艙到肯亞奈洛比，回程搭肯亞商務艙回曼谷，再轉機搭華航商務艙回台北。四段商務艙的服務跟餐食飲料服務，真的覺得華航很棒。
2019年,07月,5,素食餐點很好，服務態度很好，飛往台灣可以考慮搭乘中華航空，椅子非常舒適，四周很乾凈，餐桌也很乾凈，贊贊贊
2019年,07月,5,出發準時，餐點雖然簡單，但味道還不錯，優於國泰，這次選擇了A330，2-4-2的座位編排合理，座位不覺得狹窄，空服人員態度友善。
2019年,07月,5,登機有附贈北臉的盥洗包內有耳塞，眼罩，牙刷 質感很棒! 豪經艙的餐點也不賴!有義大利品牌的冰淇淋。 第一次搭乘華航的豪經艙整體還算滿意。
2019年,07月,5,餐點服務都不錯，還有冰棒和冰淇淋。座位很大又舒服，長途的真的需多花一些錢，坐好一點位置，比較不會累。
2019年,07月,5,偶然機會購得商務艙優惠票，搭乘中華航空班機前往吉隆坡。自報到櫃檯開始，華航一貫親切有禮的服務令人感到溫馨滿意。商務艙的舒適度其實與飛機的大小成正比，例如本次飛往吉隆坡的航班，華航使用的是波音777客機，其商務艙就屬於『豪華商務艙』，座位設計個人化；寬敞舒適，而機上視聽娛樂、餐飲、服務均較其他國籍航空來的好。
2019年,07月,5,因為長榮空姐罷工關係，行程少了一天，簽轉搭華航班機到曼谷轉機泰航，華航空姐很盡責確認旅客的安全措施。
2019年,07月,5,剛上機後，服務人員會送上毛巾及飲料給客人，病自我介紹，感到相當窩心，5個小時的航程，有開胃菜、沙拉、主餐、甜點及飲品可以享用，餐點還不錯，座位相當舒適，也很準時的抵達峇里島，非常棒
2019年,07月,5,"改裝後777-300ER的山水郵驛航班,採用1-2-1反魚骨式配置, 空服員各項服務都很到位, 餐點也還算不錯,座椅舒適,配置新款大螢幕,可惜起飛與降落會中斷播放旅客所選節目,強制播放航空公司影片."
2019年,07月,5,9小時的飛行時間，剛好在夜晚搭機，省住宿費費用，機組人員安排機上2次用餐時段，恰到好處，讓搭機時可享用美食又有時間睡覺休息，讓人不覺得搭機搭到不耐煩的感覺，很棒！
2019年,07月,5,準時沒誤點，飛機坐起來平穩，機組人員都非常好，服務還是很不錯的，臉上也都掛著笑容。不管是素食餐還是葷食餐都很好吃。
2019年,06月,5,準時沒誤點 飛機坐起來平穩 機組人員服務也很親切 有特別要求的服務很快速就完成 餐點也好吃 這次除了2次供餐外 還提供了三明治 非常棒
2019年,06月,5,首次搭乘 華航 A350 商務艙，座位寬敞舒適， 可以平躺，個人認為略勝 國泰CX 同型班機。主餐選擇 牛肉細麵，極為可口，肉質滑嫩，軟硬適中， 我難得全部吃完 ！
2019年,06月,5,"華航的A330-300, 經濟艙是2-4-2的配置，不過我這次坐最後幾排，是2-3-2。由於機艙內裝已經很老舊，所以個人娛樂系統還有當機的情形。不過，空服員的服務還是很不錯的，臉上也都掛著笑容。松山機場通關快速，到羽田後進東京也很方便，所以整體的方便性還是很高。"
2019年,05月,5,華航飛不少東南亞航線，服務、飛機餐也不差。對於在南部的人，出差可以直接在高雄搭機，不用再搭乘高鐵轉機，或是提早去過夜搭隔天清晨班機，方便很多。
2019年,05月,5,起降機場都離市中心很近. 雖然票價較貴. 然而少了從東京成田處入市區的費用 及 時間的節省. 個人覺得是最佳選擇. 這次有帶3歲兒童同行. 機上服務不錯. 可惜附加的餐點普通. 娛樂系統有點老舊.
2019年,03月,5,當初選擇在罷工之後，內心總是有點忐忑，但我決定放手一搏。我住在松山區，經常往返台北東京，因此松山飛羽田是我最佳選擇。多年前來自雪梨飛台北的不好經驗，因此我很久沒搭華航。不知道是不是在罷工之後，這次搭乘華航的整體表現都非常出色，航班時間精準，起飛降落都完美，機上服務也很好。希望華航可以維持下去，重新塑造我心目中的形象。
2019年,03月,5,飛首爾的時段選擇很多，來回都有延誤但基本上都算誤差沒太大的時間出發。餐蠻好吃的，空服員服務親切。回台灣的時段晚，行李和其他航空一起在同一條輸送帶上，等了二十幾分鐘才能領到行李。
2019年,03月,5,從高雄小港到東京成田機場需約4小時的機程，原以為坐華航早班7:05分起飛，小孩們早起，坐上飛機後會乖乖的睡覺，想不到機上坐位前的螢幕吸引了他們。有影音娛樂、機上遊戲、飛行實況等。不過不吵就好，乖乖的抵達目的地。
2019年,02月,5,上次飛倫敦飛經杜拜 ， 轉倫敦。雖說 A380 很不錯， 但這次搭乘華航的 A350 直飛倫敦 ，不用在機場等5～6小時，時間縮短了 ，A350 座位也是舒適的體驗，落的後的疲勞感也輕些。
2019年,02月,5,"我們搭到777-30E的, 硬體設備不錯, 座位可用的螢幕也有各種互動式的內容，洗手的也有足夠的, 不會看到一直排隊的情況，菜色也令我們滿足的, 整體而言, 去北海道來回不覺得很長的旅程。"
2019年,02月,5,新型A350飛機，座位大而舒服，搭載了眾多娛樂、電影，讓你在長途旅程中也不會感到無聊。餐點意外的有雪糕，這是我第一次飛機餐有額外的雪糕。整體服務不錯，空服員很親切。幸運的是搭上華航罷工時最後一班從雪梨飛回台灣的飛機，真的很幸運。
2019年,02月,5,搭乘商務艙，服務親切，一進去就以姓氏稱乎，空服員看來都比較資深，談吐都很有氣質，也面帶笑容。餐點好吃，選擇多，座位舒適，惟貴賓室使用人比較多，較為吵雜，下次有機會還是會搭乘
2019年,02月,5,價格優惠，服務很好，親切，餐點好吃！但影音設備反應遲頓，回程班機女友的影音設備完全無法使用，但整體來說還是蠻不錯的！
2019年,02月,5,每次出差或旅遊，都和華航特別有緣，航班時間較能符合需求，這次第一次搭乘商務艙，純粹個人己見分享。座位著實比經濟艙寬敞許多，當時坐第一排靠窗，腳伸到最長都還碰不到牆，座椅幾乎可以平躺。服務人員親切和藹、較為資深，總以姓氏尊稱旅客(先生/小姐)，服務項目和頻率相較經濟艙稍高，如遞送毛巾、拖鞋等，確保每位乘客能夠得到最舒適的照顧。機上餐點的擺盤及餐點選擇有一定的精緻度，美味度中上、不令人失望。整體而言滿意，推薦講求舒適度的長程線旅客，短程線比較無法好好休息及享受到完整的服務。
2019年,02月,5,整體搭機服務等...感受都很OK，空服員也很親切，台灣出發時有肉燥飯的選擇，個人覺得以飛機餐來說，餐點味道十分突出
2019年,02月,5,搭到新的飛機，有許多新的體驗，像是螢幕變成較大之平板，座位前方也有插座可以充電，還有上方電燈有許多顏色載隨時變化，感覺很美。
2019年,02月,5,長途旅程最怕空間位子小，但A350經濟艙讓我們覺的空間很夠。飛機上就吃吃喝喝，除了送2餐外，空姐和空少不定時的送水和甜點、三名治，真的很貼心！最意外的我們的素食早餐有粥喝，真的讓人開心，華航的服務很好，對乘客真的很貼心！
2019年,02月,5,2019年春節華航機師工會罷工，使得航班延誤4小時才能起飛。這是個不好的體驗，但卻是難得的經驗，首先，機場候機室沒有人躁動，機組人員在旅客登機後仍然十分盡職的安頓旅客，未現疲態，我們必須對機組人員致上敬意。相信旅客們也都能體認機師罷工的目的，關鍵是在維持飛安，小小的駕駛艙內的機師掌握了數百人的生命，對於他們罷工的無奈，我覺得大家是能理解的，所以候機室一片安靜，其次，對於仍在勤的機師，我們更是需要致上敬意，因為他們高度的服務精神，讓旅客安全地回家。但是航空公司，對於採取高姿態與工會談判的後果，似乎沒有任何歉意，交通部，整個政府竟然不能對這個法人代表做出適當而即時的處理，來維繫旅客的權利與安全，即整個思考的重點只是損益數據，根本不適安全問題，真的讓人極度失望。雖然和工會妥協看似被威脅而投降，但是為什麼2016年前的空服人員罷工得到解決，帳握乘客生命的機師罷工，卻那麼不堪，我想所有的旅客都是支持飛安，支持機師的訴求，因此，沒看到任何人在候機室叫囂吵鬧。下次出國，我想我會儘量避免搭乘華航班機，因為航空公司不重視飛行安全，無疑是拿旅客的生命安全來換公司的利潤。
2019年,02月,5,商務艙空間大 座椅舒服可以平躺 餐點多樣化 酒類飲料選擇多 長途旅行 大力推薦 一個航班只有24個商務艙座位
2019年,02月,5,從進機場準備check in 就展現貼心一面，地勤員在自助check in機器前協助旅客印登記證，取完登記證後去寄行李流程超順不會塞。上機後機長廣播口齒很清晰讓人聽了心情很輕快愉悅，餐點也很美味，不愧是台籍航空
2019年,01月,5,從桃園機場開始就感受到華航的便利性，桃機的自助check in和自助托運行李快速又方便，而且華航的地勤人員時時刻刻都在旁邊親切幫忙，而在飛行的過程中空服員的服務態度超好、效率超迅速，另外，機上的電影幾乎都是最新的，這是一趟很棒的旅程。
2019年,01月,5,去日本不說，韓國的廉價航空時間都很差，去韓國必搭華航，餐點尚可，時間也很多可以選，購買機票方便容易。
2019年,01月,5,深深覺得華航經濟艙比長榮豪華經濟艙好坐又舒適。座椅支撐性良好，餐點不錯，空服員輕切，整趟旅程平穩舒適。桃園機場新的自助寄行李好用又方便，一下就完成所有的手續
2019年,01月,5,第一次搭長途航班就坐中華航空，即便是一般的經濟艙坐起來也十分舒適，空服人員待人親切、班機上的飲食跟娛樂(遊戲、電影、音樂)都很棒，應付12小時都沒有問題! 身高超過190還是建議加長坐位
2019年,01月,5,原本想去沖繩，思考過後帶著三歲小孩與老公一起出發往札幌，在冬天好好地被冰凍了一下。捨棄廉航決定搭華航是出自於對華航老牌子的信任，事前可以上網選位的服務很貼心，讓我們帶著小寶寶也能有一個舒服的位置。機上影視娛樂有佩佩豬與湯瑪士小火車，孩子非常開心，並且能安靜坐4小時。空服員也很親切友善。途中想要檸檬片還幫我們去商務艙要了一塊，真是貼心。
2018年,12月,5,這次全家到泰國長達半個月的旅遊首先考慮的是時間其次才是價格，因為曾經搭過紅眼班機有不好的經驗，全機不到10人，整個飛航途中靠唸觀世音菩薩渡過??????;回程是半夜也是在機場等到天荒地老，回到家累到不行，所以決定不再搭紅眼班機。這次選擇華航就是因為它的時間很好，價格也能接受。
2018年,12月,5,搭乘的班次是左三排右三排座位，走道空間稍嫌小，但空服人員都很親切，會主動關心乘客需求，也謝謝華航提供一個我們一個舒適又安全的旅行。
2018年,12月,5,沒想到華航有女性副機長，果真是性別友善的國家的航空公司。飛行平穩舒適，只可惜位子椅距較小。餐點美味（海鮮炒飯）可口，烏龍茶順口不苦澀，相當有水準，令人相當驚艷！沒想到負責華航餐點的泰航空廚也能有如此棒的表現！
2018年,12月,5,本來以為會誤點，沒想到準時起飛還提早抵達曼谷。搭乘CI837是小紅眼班機，機上座位大，對於小紅眼班機的乘坐舒適性是相當足夠，經濟艙電視螢幕小且不靈敏是唯一缺點了，好幾次都挫到被前面旅客瞪，可以改艙的話會更好。餐點美味，華膳空廚很有品質。整體而言飛行相當舒適，不穩定的氣流幾乎沒有，起飛降落都相當平穩，華航真的不一樣了！
2018年,11月,5,"非常棒的A350-900新飛機,飛機上設備新穎,也相對其他款型飛機舒適,服務耶非常非常優質,餐點中的米飯軟硬適中,不會太硬,也不會過鹹,抵達倫敦的時間也非常理想,這是一個美好的搭乘經驗"
2018年,11月,5,機上空姐服務很好，餐點也不錯，麵包不夠還可以跟他多要一個，可惜沒有U型頸枕，座椅不是很舒適，伸腿空間小，當時前一班飛機DELAY 原以為會影響到我們的時間，沒想到還是在時間內抵達了，覺得整體感覺很不錯！
2018年,11月,5,"晚上11點多的飛機，但華航在機捷台北車站站可以先託運行李，所以早上6點先去託運，當時人很少，走進櫃台報到區服務人員就會上前詢問是搭哪家航空公司的，然後教你怎麼自助報到(特殊情況才會引導到人工櫃台)。飛曼谷的班機通常是在桃機第一航廈，先到華航貴賓室享受美食，但東西很多都空了，最後要點現煮的，但一直沒看到吧檯服務人員，最後等了一會，終於有人出現在吧檯""廚房""，趕快點了一碗牛肉麵，吃起來尚可，但跟外面的牛肉麵比，還是遜了。出發的班機沒有延誤，上飛機後空服人員發餐，整台飛機幾乎都是講泰語的，嚇了一跳，之後餐發完了，麵包還有剩，空服人員再一趟趟詢問是否有人要加吃麵包，第一次遇到飛機餐可以加料，太興奮了!!但去程可能機上幾乎是泰國人，沒有發放入境卡，導致最後在泰國機場為了入境卡遮藤了一番.......回程班機延誤，聽旁邊的乘客講電話說，華航又延誤了，因為我是第一次搭華航，心想，該不會華航很常延誤吧!!! 最後回到國內，行李運輸時間也有點慢，同時段的長榮，大家都領完行李了，華航卻還沒卸行李，延誤到後面搭乘機捷末班車的時間，扣分!但整體飛行服務還是OK。"
2018年,10月,5,"這次坐華航往返奧克蘭及台北, 去程坐經機艙,回程坐豪華經濟艙, 機艙座位都很舒服, 覺得經濟艙的座位比其他航空公司的還大一點, 很多電影可供選擇, 餐點味道也都不錯, 非常推薦華航!"
2018年,10月,5,新的飛機坐起來空間感比較好，服務良好，餐點也蠻好吃的，設備上也載水準之上，但是這次搭乘應該是塔台的關係，晚了一個多小時才起飛，也因而錯失了雅加達飛往峇里島的國內班機。
2018年,10月,5,機上完美的服務，空服員專業而有禮的態度，為華航長程線的優點之一。機上有位旅客的態度不佳，看到空服員仍有保留著著好脾氣解釋，值得稱讚一下。豐盛的飛機餐，吃得飽飽的，味道也還能接受。
2018年,10月,5,從報到櫃檯開始，貴賓室用餐(有很美味的牛肉麵)，搭乘班機，都讓人有很棒的體驗。餐飲內容不錯，也可在搭乘前預選餐點，很可惜是半夜出發的班機，即使食物美味也吃不下。回程時，男性座艙長還親切的一一問候所有的乘客，閒話家常，深深感受華航的細緻服務。
2018年,10月,5,搭乘最新A350的機型，機艙硬體極有水準，餐點超乎意料的好吃，豪華經濟明顯比經濟艙舒服太多，非常推薦預算有限想帶長輩長途旅行的人；空姐服務不錯，只是專業度差一點，另外就是過夜包過於廉價，裡面東西也很少，可以再改善
2018年,10月,5,這次到日本出差公司訂購了中華航空公司，先前的搭乘經驗就讓我十分驚豔，這讓我非常期待。果真一樣的好服務讓我這次的飛行體驗又更加滿意。太喜歡啦!!
2018年,10月,5,"這次選擇了台灣的代表- 中華航空，很久沒坐過傳統航空公司的 我很滿意, 搭上全新的機種,而且服務人員很親切. 整趟旅程一下就過完了."
2018年,09月,5,因為不太喜歡登機時排隊等候，我習慣等排隊尾聲才登機。但是這次登機忘記因為自己有一個登機箱，等登機後才發現座位附近的上方行李櫃都已經放滿。空服員很主動的幫忙尋找空位，最後真的找不到，就把自己的登機箱取出讓我放（不清楚她登機箱最後放到哪邊）。但是服務真的很好，很感謝。
2018年,09月,5,此次服務我們的空少面帶笑容，需要毛毯以及餐飲服務均高於一般標準經濟艙的服務水準之上，謝謝他的熱忱和態度。
2018年,09月,5,親切的服務態度~還不錯的餐點~平穩的飛行~航行中遇到不隱定氣流也控制的不錯~空服員會貼心的詢問是否需要加飲料~降落非常平穩~沒有壓迫感~很棒
2018年,09月,5,去時是誤點！回程很準時！因為去程先有颱風外圍環流差邊而過。所以以安全飛行慮。去程遇到不穩定氣流！中華航空機組服務人員都以生命熱誠服務旅客
2018年,09月,5,座位寬敞舒適、前方螢幕大且耳機升級、讓視聽娛樂更享受；機上餐點的熱度及味道都有進步。回程時共托運一大一小行李箱（總重量沒有超過限制）不需自己帶上飛機方便很多。
2018年,09月,5,機上軟硬設施齊備：絨布座椅乘坐舒適，電視娛樂設備適合；人員服務態度親切：資深空服人員親切，服務細節熟練流暢；推薦優先選擇搭乘！
2018年,09月,5,食物好吃，服務好，笑容佳，食物有採用台灣本土品牌，作為零嘴，非常好吃，海鮮飯簡直高級，原本以為會是罐頭，制服漂亮
2018年,09月,5,商務艙座位非常舒適，餐點擺盤很美也還算可口，酒單選擇也很多，但我個人不喜歡粉紅香檳!歐洲段沒有提供羊毛被，美中不足!
2018年,09月,5,空服員態度親切，在航程中提供必要的服務，主動給予旅客關心，希望很快能夠再有機會搭乘，推薦給要來台灣旅遊的外籍旅客
2018年,09月,5,服務品質和搭機舒適度大致都蠻好的，是值得選擇的航空公司。有些資深的空少和空中小姐，也都是很專業又客氣。
2018年,09月,5,航空公司，而且該航線是直飛很方便！！
2018年,09月,5,大概是之前去新加坡都坐廉價航空，這次坐華航去覺得經濟艙的位子其實滿大的。不過餐點上仍然是普普通通，希望可以再好吃一點。
2018年,09月,5,此行為直飛班機使用A350新型飛機，空間舒適且設備新穎，航班時間為台北早晨班機到達目的地為當地當日下午時刻，對於想充分多一點時間遊玩的旅客，是一個很棒的選擇。
2018年,08月,5,華航的空姐都很甜美親切，747-400每次搭程都會覺得很興奮，很舒適而且機艙裡不會有異味感，比較不容易暈機。大推，心目中的第一
2018年,08月,5,這次到北海道，來回都是坐華航的飛機，機型是Boeing 777-300ER，去回的上升與下降都頗穩定，蠻欣賞這個機型和機長的技術。經濟艙的座位以170公分的我來說頗舒適，坐下來後，膝蓋到前方座位還有至少1-2拳頭的距離，座位上除了良好的螢幕（對比一樣是華航，但四月份去首爾時看到的爛爛螢幕），還有USB槽，靠腰墊和頸枕等，讓飛行過程不會不舒服。倒是這次回程的餐點，印象中是海鮮烏龍麵和三杯雞兩種選擇，我和太太都選了三杯雞，吃了後都覺得好吃，不像過去吃的空中餐，總有著滿滿的微波味！機上的服務則是一貫的良好，但有趣的是，回程的空姐們在對話時頗俐落，不只是不說贅字，語氣和音調還完全不拖泥帶水，表情是帶專業但不帶笑容，但這種不帶笑容的表情，又不會讓人覺得不舒服，頗有趣啊。
2018年,08月,5,這次在阿姆斯特丹機場從經濟艙升等為豪華經濟艙，機艙設計由台灣的陳瑞憲設計師所操刀設計，水郵山驛的設計語彙，客艙中充滿了柿木紋的裝飾，在這個艙等可以有自助零食吧，讓洲際旅程中隨時可以拿一些零嘴享用。
2018年,08月,5,8/2-8/6搭乘中華航空公司，往返上海及高雄，感覺上空中服務人員，男性比女性多，雖然如此，還是維持一貫的親民服務態度。下回出國旅遊，還是會繼續選擇華航班機。
2018年,08月,5,這次跟其他同學參加海外參訪，第一次搭華航去泰國，想說試看看商務艙，沒想到真的蠻舒服的，服務人員會主動詢問跟提供我想要的東西，有種被在乎的感覺，機長也感覺蠻有經驗的，遇到亂流都蠻穩的，降落時也沒有什麼太大的搖晃，棒!
2018年,08月,5,"因為之前已經去泰國有十幾次 , 以往都搭長榮航空或泰國航空 , 從未搭過中華航空商務艙 , 服務人員態度良好 , 有賓至如歸的感覺 ,"
2018年,08月,5,經常飛行對於空中服務已經習以為常沒有太多感受，但此次因為慶生所以飛行! 雖然航空公司不會客製化甚麼服務也不會有人發現你生日，但整體來說這趟飛行得到有效率面帶溫暖笑容的服務及舒適的空間。 謝謝專業的空服團隊
2018年,07月,5,整體服務不錯，餐點好吃而且服務人員服務態度很好，機上娛樂的電影非常的新，我這趟來回旅程都在看電影，很適合家庭旅遊搭乘。
2018年,07月,5,如果想要有寬敞的腿部空間、較舒適的座椅而又不想負擔太多費用搭乘商務艙，那建議選擇豪華經濟艙，這樣上述的條件均可享受到。華航空勤組員一貫的親切態度是選擇這間航空公司最主要的理由，機上的餐點也較其他國籍航空來的好。
2018年,07月,5,"每次座華航都可以看到很新的電影,所以在飛航的旅程中晃眼就到達目的地了,而且華航的餐點都會有一些在地的點心,我覺得這是很好的做法"
2018年,07月,5,還不錯～機上餐點也很好吃～還有電影或音樂可以聽～空服員態度也很好～很客氣～需要什麼都會幫我們服務，抵達時間也很準時
2018年,07月,5,整齊乾淨，守治序，治安很棒，建築物都有粉刷，雖然有四十年的國宅，看起來像新蓋的，關乎國家形象，提升旅客到訪的意願
2018年,07月,5,飛曼谷相當便宜，也有行李公斤數可以帶回戰利品。餐點表現可圈可點，不知道為什麼覺得比其他航線好吃許多。空姐的態度很好，全程帶著笑容，地勤也是很親切的幫我們check-in。飛行過程也相當舒適，準時到達。
2018年,07月,5,"空服人員親切,餐點也很好吃,機師的技術也很不錯,座位乾淨,機上影片很新,常可以看到新的影片,不論是搭長途或是短程都感覺舒適,"
